filename,background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,potted plant,sheep,sofa,train,tv/monitor,red,n_red,yellow,n_yellow,green,n_green,cyan,n_cyan,blue,n_blue,magenta,n_magenta,emotion
johan-hendrik-weissenbruch_summer-day,0.999186036548795,0,0,0,0.0008139634512050331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012246171923768957,2,0.9876528476480739,13,0,0,7.344031138692028e-05,2,0,0,2.7540116770095106e-05,1,
johan-hendrik-weissenbruch_summer-landscape,0.9924416455428813,0,0,0,0.007558354457118716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6337465673848754,10,0.003841888466413181,4,0.01070711871567385,3,0.244296577946768,6,0.009479298690325306,2,0.09792854879594422,7,
johan-hendrik-weissenbruch_the-bleach,0.9952648101417928,0,0,0,0,0,0,0,0,0,0.0005707762557077625,0,0,0.004164413602499399,0,0,0,0,0,0,0,0.8675348473924538,9,0.008268745493871665,2,0.030863223984619083,5,0.01609814347512617,7,0.037134252583513584,2,0.04010078707041577,6,
johan-hendrik-weissenbruch_the-goilberdingenpoort-in-culemborg-su,0.9992659799768964,0,0,0,0,0,0,0,0,0.0007340200231035811,0,0,0,0,0,0,0,0,0,0,0,1.0,4,0,0,0,0,0,0,0,0,0,0,
johan-hendrik-weissenbruch_the-mill,0.999361388286334,0,0,0,0,0,0,0,0,0,0.0006386117136659436,0,0,0,0,0,0,0,0,0,0,0.998153579175705,8,3.470715835140998e-06,1,0.001610412147505423,3,0.00013882863340563992,3,0,0,9.370932754880693e-05,3,
johan-hendrik-weissenbruch_the-washing-place,0.9999957637888672,0,0,0,0,4.236211132762857e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20409217995424897,7,0.2697407438786749,5,0.0831102262136745,5,0.4297297297297297,10,0,0,0.013327120223671947,7,
johan-hendrik-weissenbruch_view-on-canal,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9152260638297873,10,0,0,0.004125362669245648,6,0.0001360009671179884,2,0.01937761927788523,6,0.061134953255963895,7,
johan-hendrik-weissenbruch_windy-day,0.9856158088235294,0,0,0,0.014384191176470587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8494083180147061,10,0,0,0.10697954963235295,7,0.02073759191176471,6,0.0058823529411764705,3,0.016992187500000002,7,
john-everett-millais_caller-herrin,0.5677655677655677,0,0,0.17012820512820512,0,0,0,0,0,0,0,0,0,0,0,0.22054945054945055,0,0,0.04155677655677656,0,0,0.49702380952380965,8,0.08006410256410257,2,0.2797985347985348,6,0.13465201465201465,5,0,0,0.008461538461538461,2,
john-everett-millais_cinderella,0.7610007593621358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2389992406378642,0,0,0,0,0,0.5549338555613283,10,1.998321410015587e-05,1,0.0003197314256024939,1,0,0,0.14597737900163862,2,0.2987490507973302,5,
john-everett-millais_emily-patmore-1851,0.587085843373494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41291415662650605,0,0,0,0,0,0.15794427710843376,9,0.004367469879518072,5,0.014457831325301205,1,0.7292921686746988,2,0.005045180722891566,3,0.08889307228915662,7,
john-everett-millais_merry,0.5022978723404256,0,0,0,0,0,0,0,0.007664893617021277,0,0.19306382978723405,0,0.0012712765957446808,0,0,0.2944148936170213,0,0.0012872340425531914,0,0,0,0.6934521276595744,10,7.446808510638297e-05,4,0.00019680851063829787,1,1.0638297872340426e-05,1,0.06906914893617021,2,0.23719680851063832,7,
john-everett-millais_my-first-sermon-1863,0.719979381443299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280020618556701,0,0,0,0,0,0.45406185567010304,8,0.21115463917525773,3,0.3291340206185567,1,0.003154639175257732,1,0,0,0.0024948453608247424,4,
john-everett-millais_my-second-sermon-1864,0.7174814814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2825185185185185,0,0,0,0,0,0.8313862433862433,9,0.0015026455026455026,2,0.15223280423280422,1,0.013185185185185185,1,0,0,0.0016931216931216932,3,
john-everett-millais_north-west-passage,0.9451851851851852,0,0,0,0,0,0,0,0,0,0,0,0.0027301587301587302,0,0,0.025015873015873016,0,0.02706878306878307,0,0,0,0.932,10,0.00010582010582010581,2,0.019978835978835978,5,0.009375661375661376,6,0.0017354497354497354,1,0.0368042328042328,7,
john-everett-millais_once-a-week,0.6727176554017136,0,0,0.3237540543368326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003528290261453865,0,0,0,0.008753879956753741,6,0.007620409444425069,1,0,0,0.00010462804729187738,1,0.006184680128808751,7,0.9773364024227206,7,
john-everett-millais_portrait-of-john-everett-millais,0.7121049304677624,0,0,0.00031816266329540664,0,0,0,0,6.3211125158027815e-06,0,0,0,0.044401601348504,0.05203329119258323,0,0.19113569321533924,0,0,0,0,0,0.791685630004214,10,0,0,1.0535187526337969e-05,2,0,0,0.014308891698272227,7,0.19399494310998736,7,
john-everett-millais_portrait-of-mrs-james-wyatt,0.7341659482070441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2658340517929559,0,0,0,0,0,0.3992440208193633,10,0.001720311651818501,1,0.42312881182744194,6,0.17097343295973433,9,3.991442347606731e-06,1,0.004929431299294312,7,
john-everett-millais_self-portrait,0.6568958878792546,0,0,0,0,0,0,0,0,0,0.016606345294933003,0,0.022497304789773603,0.10898275065455106,0,0.19501771138148777,0,0,0,0,0,0.9996342214692746,8,0.0002117665177883875,1,0,0,0,0,4.23533035576775e-05,1,0.00011165870937933158,1,
john-everett-millais_sleeping,0.6470236220472441,0,0,0.0002519685039370079,0,0,0,0,0,0,0.00510761154855643,0.017123359580052493,0.006493438320209974,0.010719160104986877,0,0.13718635170603674,0,0,0.17609448818897638,0,0,0.8669763779527561,10,0.008566929133858266,4,0.03041994750656168,2,0.0032230971128608924,2,0.005228346456692913,3,0.08558530183727035,7,
john-everett-millais_sweet-emma-morland,0.7706235632183908,0,0,0.00010632183908045976,0,0,0,0,0,0,0,0.006666666666666667,0.012244252873563219,0.011132183908045977,0,0.1510258620689655,0,0,0.04820114942528736,0,0,0.7713591954022986,10,0,0,0.004985632183908047,7,0.038091954022988504,7,0.001232758620689655,2,0.18433045977011497,7,
john-everett-millais_twins-grace-and-kate-hoare,0.6549347826086956,0,0,0,0,0,0,0,0.0002391304347826087,0,0.03078804347826087,0,0.02195108695652174,0,0,0.2920869565217391,0,0,0,0,0,0.8661521739130433,10,0.00023369565217391304,3,0.02705434782608696,4,0.003516304347826087,1,0.04946195652173913,6,0.05358152173913043,7,
john-everett-millais_yes,0.5620186335403726,0,0,0,0,0,0,0,0.00013354037267080746,0,0.03249068322981367,0,0,0.04626086956521739,0,0.35909627329192545,0,0,0,0,0,0.9542981366459626,10,0,0,0,0,0,0,0,0,0.045701863354037274,4,
john-henry-twachtman_landscape,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20040425531914893,4,0.7815957446808511,5,0.00010638297872340425,1,0.016638297872340425,1,0,0,0.00125531914893617,4,
john-henry-twachtman_tuscan-landscape,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7944340713079042,10,0.003980146339677509,2,0.06868236758560453,5,0.09616682095617657,7,0,0,0.03673659381063709,5,
john-lewis-krimmel_black-sawyers-working-in-front-ot-the-bank-of-pennsylvania-philadelphia,0.9129449838187702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08705501618122978,0,0,0,0,0,0.45009708737864085,10,0,0,0.06475728155339806,7,0.40284789644012947,10,0,0,0.08229773462783173,7,
john-lewis-krimmel_nightlife-in-philadelphia-an-oyster-barrow-in-front-of-the-chestnut-street-theater,0.8488448844884489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15115511551155114,0,0,0,0,0,0.24762376237623765,8,0,0,0.22072607260726074,7,0.5229702970297029,10,0,0,0.00867986798679868,7,
john-lewis-krimmel_wordly-folk-questioning-chimney-sweeps-and-their-master-before-christ-church-in-philadelphia-1813,0.7365197710025296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26348022899747037,0,0,0,0,0,0.7460058580748234,10,0.0011982425775529223,1,0.12518306483823724,6,0.11093729197177475,10,0,0,0.016675542537611505,7,
john-singer-sargent_a-backwater-at-wargrave-1887,0.9993942927477083,0,0,0.000259126097237068,0,0,0,0,0.00022349625886697113,0,0.00012308489618760728,0,0,0,0,0,0,0,0,0,0,0.8630421403815632,9,0.06564959673501118,7,0.00029475593560716483,1,0.0025556311340005832,1,0.0011077640656884655,6,0.06735011174812942,7,
john-singer-sargent_a-bedouin-arab,0.5073334872241064,0,0,0,0,0,0,0,0.12495782800930447,0,0,0,0.0292407266012039,0.02158318092227924,0,0.316884777243106,0,0,0,0,0,0.9258705186710939,10,0,0,6.2148196814461e-05,1,0,0,0.0007946090878420371,1,0.07327272404424952,6,
john-singer-sargent_a-dinner-table-at-night-1884,0.8446555680483513,0,0,0,0,0,0,0,0,0,0,0.08909546121404896,0,0,0,0.06624897073759974,0,0,0,0,0,0.4178951636161488,10,0,0,6.687593260577891e-05,1,0,0,0.00044723279930114653,2,0.5815907276519442,5,
john-singer-sargent_a-mosque-cairo-1891,0.8164815897136177,0,0,0,0,0.1105428923956101,0,0,0,0,0,0.07297551789077213,0,0,0,0,0,0,0,0,0,0.8870056497175139,10,0,0,0.04735697123189817,7,0.014649219646297378,8,0.02806459293893543,2,0.022923566465354896,6,
john-singer-sargent_a-rose-trellis-roses-at-oxfordshire,0.9931826715479207,0,0,0.0018030914609343221,0,0,0,0,0,0,0.0013376513658124472,0,0,0.0036061829218686442,0,7.0402703463813e-05,0,0,0,0,0,0.6926804655965457,8,0.037192183735411,8,0.00747050908977127,1,0.014944929440846084,5,0.0005749554116211397,4,0.2471369567258049,7,
john-singer-sargent_a-street-in-venice,0.9266161411808647,0,0,0.014937180325147582,0,0,0,0,0.0031435774533910173,0,0.006795522217726457,0,0.006263811509850913,0,0,0.04224376731301939,0,0,0,0,0,0.7060832892402502,10,0,0,0.008720055609158912,7,0.008956083289240248,8,0.07741707906667912,2,0.19882349279467143,6,
john-singer-sargent_auguste-rodin-1884,0.4253764437237317,0,0,0,0,0,0,0,0.11740411026905384,0,0,0,0.0035410530496078367,0.009914948538901942,0,0.4437634444187047,0,0,0,0,0,0.29647549392725947,10,0,0,0.3756494688420426,3,0.2905384386272628,5,6.618790746930536e-06,1,0.037329979812688215,4,
john-singer-sargent_betty-wertheimer,0.7288182402055234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27118175979447656,0,0,0,0,0,0.7580796403339758,10,3.2113037893384715e-05,2,0.005330764290301862,2,0.009576107899807321,1,0.19039177906229932,3,0.03658959537572254,7,
john-singer-sargent_blanche-marchesi-1910,0.20952421922051107,0,0,0,0,0,0,0,0,0,0,0.005635378129570679,0,0,0,0.6807880925750667,0,0,0.10405231007485159,0,0,0.9958358427256302,8,0,0,0,0,0,0,0,0,0.004164157274369784,3,
john-singer-sargent_cecily-homer-1910,0.5061028364546314,0,0,0.0024158447470350995,0,0,0,0,0,0,0.010235727881377363,0,0.005364107069174354,0.04790427131999627,0,0.42797721252778553,0,0,0,0,0,0.42255986370110077,9,0,0,0.016378495654141543,6,0.4340600833233505,6,0.06452901010262349,3,0.062472547218783696,7,
john-singer-sargent_charles-octavius-parsons,0.3819400784789819,0,0,0,0,0,0,0,0,0,0,0,0,0.017251284497149175,0,0.6008086370238689,0,0,0,0,0,0.25086717107117307,10,0,0,0.004596006677217248,2,0.0006937368569384525,2,0.6621935092245322,1,0.08164957617013896,3,
john-singer-sargent_charles-woodbury-1921,0.5584024204307223,0,0,0,0,0,0,0,0,0,0,0,0.05332809224318658,0.21995306842004955,0,0.16831641890604154,0,0,0,0,0,0.9211215932914045,10,5.95578425767105e-06,1,0.001786735277301315,6,0.01667619592147894,4,0.01174480655612731,5,0.04866471316943014,7,
john-singer-sargent_colonel-thomas-edward-vickers-1896,0.4270872031106818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5729127968893182,0,0,0,0,0,0.10104762612378335,9,0,0,0.0227976323154271,2,0.8693067835649008,2,0,0,0.006847957995888749,3,
john-singer-sargent_drawing-2,0.7349382800245516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2650617199754484,0,0,0,0,0,1.0,4,0,0,0,0,0,0,0,0,0,0,
john-singer-sargent_drawing-3,0.875,0,0,0,0,0,0,0,0,0,0,0,0.06174435996510034,0.002041007104574349,0,0.061214632930325315,0,0,0,0,0,1.0,4,0,0,0,0,0,0,0,0,0,0,
john-singer-sargent_drawing-4,0.9317408695002056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682591304997944,0,0,0,0,0,0.9999999999999999,4,0,0,0,0,0,0,0,0,0,0,
john-singer-sargent_drawing-6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,4,0,0,0,0,0,0,0,0,0,0,
john-singer-sargent_drawing-8,0.9792533518261674,0,0,7.705347511172754e-05,0,0,0,0,0,0,0,0,0,0,0,0.020669594698720914,0,0,0,0,0,0.9999999999999999,4,0,0,0,0,0,0,0,0,0,0,
john-singer-sargent_drawing-9,0.3583709677419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6416290322580646,0,0,0,0,0,1.0,4,0,0,0,0,0,0,0,0,0,0,
john-singer-sargent_engelsburg-1872,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033305898491083674,1,0.9654389574759946,8,0.0005349794238683128,2,0,0,0.00011659807956104253,2,0.0006035665294924555,4,
john-singer-sargent_figure-studies-of-a-male-youth,0.9895496547840054,0,0,0,0,0,0,0,0.0017312947164222691,0,0,0,0,0,0,0.0083227300223191,0,0,0.0003963204772532905,0,0,0.9999999999999999,10,0,0,0,0,0,0,0,0,0,0,
john-singer-sargent_flora-priestley-1889,0.611152232913891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3888477670861091,0,0,0,0,0,0.9312285296741254,10,4.744823397673139e-06,1,0.003202755793429369,4,0.0012146747898043233,5,0.00020402740609994498,2,0.06414526751314316,6,
john-singer-sargent_fumee-d-ambre-gris-1880,0.9278170209414557,0,0,0.0018005686863995958,0,0,0,0,0,0,0,0,0,0,0,0.07038241037214468,0,0,0,0,0,0.9779803757023712,10,2.4442108865152886e-05,1,0.0037749479247291677,5,0.00713166420887683,7,8.690527596498804e-05,2,0.011001664779192705,7,
john-singer-sargent_general-officers-of-world-war-i-1922,0.45363010068892423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5463698993110758,0,0,0,0,0,0.897275617863853,10,6.022064845594258e-06,1,0.0004636989931107579,3,0,0,0.03254323842559137,2,0.06971142265259914,5,
john-singer-sargent_gondolier-1905,0.3523282828282828,0,0,0,0,0,0,0,0.1269242424242424,0,0.13116161616161617,0,0.12356565656565656,0.003681818181818182,0,0.2623383838383838,0,0,0,0,0,0.9438888888888891,10,0,0,0.009338383838383837,3,0.005712121212121212,2,0.0007575757575757576,5,0.040303030303030306,7,
john-singer-sargent_gordon-greenough-1880,0.8982905982905983,0,0,0,0,0,0,0,0.019156695156695158,0,0,0,0,0,0,0.08255270655270655,0,0,0,0,0,0,0,0.9994529914529914,7,1.7094017094017095e-05,1,0,0,0.00047863247863247864,4,5.128205128205128e-05,2,
john-singer-sargent_head-of-a-neapolitan-boy-1879,0.4057473930717568,0,0,0,0,0,0,0,0,0,0,0,0,0.038385913750441855,0,0.5558666931778014,0,0,0,0,0,0.9898153057617534,10,3.866207140332273e-05,1,0,0,0,0,7.180098974902793e-05,1,0.010074231177094379,4,
john-singer-sargent_head-of-ana-capri-girl-1878,0.5327510917030568,0,0,0,0,0,0,0,0.1983550514100802,0,0,0,0.14647523443344526,0,0,0.12241862245341777,0,0,0,0,0,0.7880617268915606,10,0,0,1.3048243706397118e-05,1,0,0,3.479531655039232e-05,1,0.2118904295481828,4,
john-singer-sargent_head-of-capri-girl,0.6069412442396314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39305875576036864,0,0,0,0,0,0.9774841589861751,8,0,0,0.0024193548387096775,1,0.012960829493087557,1,0,0,0.007135656682027649,1,
john-singer-sargent_heads-hands-and-figure-also-known-as-studies-for-gassed-1918,0.6001487179487179,0,0,0,0,0.00861025641025641,0,0,0,0,0,0.10273846153846154,0,0,0,0.2885025641025641,0,0,0,0,0,0,0,0.8738666666666665,8,0.11817948717948719,5,0,0,0.007953846153846153,5,0,0,
john-singer-sargent_helen-brice-1907,0.5608616629121441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4391383370878558,0,0,0,0,0,0.371716926070039,10,0,0,0.042353573622772894,6,0.11310285685029695,6,0.41103701617857874,3,0.061789627278312505,7,
john-singer-sargent_henry-cabot-lodge-1890,0.45922129540046547,0,0,0,0,0,0,0,0,0,0.02749522788484167,0,0,0.010694767669900374,0,0.5025887090447925,0,0,0,0,0,0.406747640090997,10,6.537144052506341e-06,1,0.0020853489527495224,4,0.00421645791386659,6,0.39893575294825195,1,0.18800826295008236,7,
john-singer-sargent_henry-g-marquand,0.5947759361571516,0,0,0,0,0,0,0.00013505217925107428,0,0,0,0,0,0,0,0.4011356660527931,0,0,0,0.003953345610804174,0,0.08033149171270716,9,0.00016574585635359117,1,0,0,0,0,0.4160773480662983,7,0.5034254143646409,6,
john-singer-sargent_henry-james-1913,0.5906068989366301,0,0,0,0,0,0,0,0,0,0.010447825711074608,0,0,0,0,0.39894527535229535,0,0,0,0,0,0.927064061554422,10,0,0,0.002999913547160024,2,0,0,0.0026930059652459583,2,0.06724301893317193,5,
john-singer-sargent_hercules-brabazon-brabazon,0.5031229143842948,0,0,0,0,0,0,0,0,0,0,0,0,0.0008436905796280206,0,0.49603339503607724,0,0,0,0,0,0.3531789505496581,10,2.518479342173196e-05,1,0,0,0,0,0.0004155490914585773,3,0.6463803155654616,7,
john-singer-sargent_hugh-lane-1906,0.2901950354609929,0,0,0,0,0,0,0,0,0,0,0,0,0.005035460992907801,0,0.7047695035460992,0,0,0,0,0,0.06576832151300237,9,3.546099290780142e-05,1,0.0003309692671394799,4,0.0013002364066193853,3,0.8887056737588652,4,0.04385933806146572,7,
john-singer-sargent_johannes-wolff,0.4444560185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555439814814814,0,0,0,0,0,0.24423032407407408,9,0,0,6.36574074074074e-05,1,0.001579861111111111,4,0.33188657407407407,3,0.4222395833333334,7,
john-singer-sargent_judith-gautier,0.7324691358024691,0,0,0,0,0,0,0,0,0,0,0,0.024098765432098764,0,0,0.2434320987654321,0,0,0,0,0,0.8090123456790124,10,0,0,0.0007654320987654321,1,0.004395061728395062,2,0,0,0.18582716049382716,3,
john-singer-sargent_katharine-pratt-1890,0.4899375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5100625,0,0,0,0,0,0.6654375000000002,10,0.0035,5,0,0,0.011020833333333332,2,0,0,0.32004166666666667,4,
john-singer-sargent_katherine-lewis-1906,0.5090291262135922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49097087378640775,0,0,0,0,0,0.5886019417475727,10,0,0,0.05648543689320388,5,0.3133980582524271,7,1.941747572815534e-05,1,0.04149514563106796,3,
john-singer-sargent_kneeling-model,0.4227959183673469,0,0,0,0,0,0,0,0.1303673469387755,0,0,0,0,0,0,0.4468367346938775,0,0,0,0,0,0,0,0.9519591836734694,8,0.0024489795918367346,4,0.04124489795918367,1,0.002387755102040817,5,0.0019591836734693877,4,
john-singer-sargent_lady-meysey-thompson,0.5925050724996288,0,0,0.018582669371999802,0,0,0,0,0,0,0,0,0,0,0,0.3889122581283714,0,0,0,0,0,0.6987182659474438,10,0,0,0.23605681199584302,7,0.01752486762013164,7,0,0,0.04770005443658138,4,
john-singer-sargent_lady-playfair-1884,0.6003869370066554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3996130629933447,0,0,0,0,0,0.558876334932673,10,2.0636640354950215e-05,1,0.014909972656451527,3,0.3744518392405716,4,0,0,0.05174121652994893,5,
john-singer-sargent_landscape-near-grasse,0.9985217469446441,0,0,0.0014782530553558591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7389153486700216,10,0.005441229331416247,3,0.01899263120057513,4,0.20580966930265995,9,0,0,0.0308411214953271,7,
john-singer-sargent_mabel-marquand-mrs-henry-galbraith-ward,0.4390467289719626,0,0,0,0,0,0,0,0,0,0.09614953271028037,0,0,0.010130841121495327,0,0.4546728971962617,0,0,0,0,0,0.48500934579439253,9,0,0,0.0027102803738317757,1,0,0,0.32527102803738317,3,0.18700934579439252,3,
john-singer-sargent_madame-edouard-pailleron-1879,0.7180338983050848,0,0,0,0,0,0,0,0,0,0.04298305084745763,0,0.0852542372881356,0.026372881355932205,0,0.12735593220338984,0,0,0,0,0,0.2610508474576271,6,0.6007796610169492,11,0,0,0.0005423728813559322,2,0,0,0.13762711864406782,6,
john-singer-sargent_madame-errazuriz-also-known-as-the-lady-in-black,0.487875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512125,0,0,0,0,0,0.10695833333333335,10,0,0,0.006541666666666667,1,0.7681458333333333,4,0,0,0.11835416666666666,5,
john-singer-sargent_madame-gautreau-drinking-a-toast-1883,0.7269333333333333,0,0,0,0,0,0,0,0,0,0,0,0.00441025641025641,0,0,0.26865641025641024,0,0,0,0,0,0.33788717948717945,10,0,0,0,0,0,0,0.001005128205128205,1,0.6611076923076923,7,
john-singer-sargent_madame-helleu,0.4942463054187192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4782266009852217,0,0,0.027527093596059114,0,0,0.5353103448275863,9,1.9704433497536946e-05,1,0.002423645320197044,3,0.0004926108374384236,1,0.05820689655172414,5,0.4035467980295566,7,
john-singer-sargent_madame-x-also-known-as-madame-pierre-gautreau-1884,0.6630924820275375,0,0,0,0,0,0,0,0,0,0,0,0.0157426587059827,0,0,0.3211648592664798,0,0,0,0,0,0.6477153649323748,10,0,0,4.8738881442670894e-05,1,0,0,0.003429998781527964,2,0.3488058974046546,4,
john-singer-sargent_man-screaming-also-known-as-study-for-hell,0.6660324324324325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33396756756756757,0,0,0,0,0,0.5441297297297298,5,0.37027027027027026,5,0.003654054054054054,4,0,0,0.07919999999999999,6,0.002745945945945946,6,
john-singer-sargent_margaret-hyde-19th-countess-of-suffolk-1898,0.6361230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3638769230769231,0,0,0,0,0,0.5354153846153845,10,0,0,0.0004923076923076923,1,0,0,0.04932307692307693,7,0.4147692307692307,7,
john-singer-sargent_margaretta-drexel-countess-of-winchilsea-and-nottingham,0.46924489795918367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5307551020408163,0,0,0,0,0,0.9999795918367347,8,0,0,0,0,0,0,0,0,2.0408163265306123e-05,1,
john-singer-sargent_marian-madge-roller-1902,0.9382887700534759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06171122994652407,0,0,0,0,0,0.9888128342245989,9,0,0,0.0010695187165775401,1,0,0,0.0016684491978609627,1,0.008449197860962565,5,
john-singer-sargent_mario-mancini,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49971929824561406,11,0.4455438596491228,3,0.05473684210526317,4,0,0,0,0,
john-singer-sargent_maud-coats-1906,0.6797129425359807,0,0,0.004143029730013657,0,0,0,0,0,0,0,0,0.02996638302342683,0,0,0.2861776447105788,0,0,0,0,0,0.9555756907238154,10,0,0,0.003407658367475575,1,0,0,0.001483874356550058,2,0.039532776552158845,7,
john-singer-sargent_miss-eden-1905,0.9318040293040293,0,0,0,0,0,0,0,0.023003663003663005,0,0,0,0.005906593406593406,0,0,0.039285714285714285,0,0,0,0,0,0.7088278388278388,10,0.005521978021978023,4,0.02215201465201465,3,0.003965201465201465,5,0,0,0.259532967032967,7,
john-singer-sargent_moorish-courtyard-1913,0.9795257110830882,0,0,0,0,0,0,0,0,0,1.751436177665686e-05,0,0.0004728877679697352,0.019983886787165474,0,0,0,0,0,0,0,0.9765015646163187,10,0.003485357993554715,5,0.0005604595768530195,1,5.2543085329970576e-05,2,0.0040750081733688295,3,0.015325066554574752,6,
john-singer-sargent_mr-and-mrs-isaac-newton-phelps-stokes-1897,0.44917241379310346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5508275862068965,0,0,0,0,0,0.725206896551724,10,0.00896551724137931,2,0.018724137931034484,3,0.01189655172413793,1,0.0007586206896551724,3,0.23444827586206898,7,
john-singer-sargent_mr-and-mrs-john-w-field-1882,0.2976989247311828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7023010752688172,0,0,0,0,0,0.3059354838709678,10,0,0,0.026129032258064514,7,0.6073333333333335,10,0,0,0.06060215053763441,5,
john-singer-sargent_mrs-albert-vickers-1884,0.5897543859649123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41024561403508775,0,0,0,0,0,0.09947368421052631,9,0.0003157894736842105,3,0.004280701754385965,2,0,0,0.7893684210526316,7,0.10656140350877193,7,
john-singer-sargent_mrs-archibald-douglas-dick-nee-isabelle-parrott-1886,0.7499020979020979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2500979020979021,0,0,0,0,0,0.9326433566433565,10,0.009090909090909092,4,0.027804195804195804,3,0.008951048951048951,3,0.006125874125874126,3,0.015384615384615385,7,
john-singer-sargent_mrs-augustus-hemenway-1890,0.3864230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6135769230769231,0,0,0,0,0,0.3138461538461539,10,0,0,0.0014615384615384614,2,0.0001923076923076923,1,0.1519423076923077,3,0.5325576923076922,4,
john-singer-sargent_mrs-cecil-wade-1886,0.8065893719806764,0,0,0,0,0,0,0,0,0,0,0.00011594202898550724,0,0,0,0.19329468599033817,0,0,0,0,0,0.6795748792270532,10,1.932367149758454e-05,1,0.0082512077294686,3,0.21918840579710144,1,0.0005603864734299517,3,0.09240579710144929,7,
john-singer-sargent_mrs-charles-pelham-curtis-1903,0.5626842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4373157894736842,0,0,0,0,0,0.3452105263157894,10,0,0,0.0074473684210526305,7,0.0006052631578947369,4,0.18939473684210525,1,0.45734210526315794,5,
john-singer-sargent_mrs-edmond-kelly-1889,0.48243478260869566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5175652173913043,0,0,0,0,0,0.030673913043478263,7,0,0,0.009108695652173912,3,0,0,0.47406521739130436,7,0.48615217391304344,7,
john-singer-sargent_mrs-edward-burckhardt-and-her-daughter-louise-1885,0.7064494382022471,0,0,0,0,0,0,0,0,0.04193258426966292,0,0,0,0,0,0.2516179775280899,0,0,0,0,0,0.6062022471910111,10,2.2471910112359552e-05,1,0.016943820224719103,1,0.17620224719101124,1,0,0,0.20062921348314608,5,
john-singer-sargent_mrs-elliott-fitch-shepard-also-known-as-margaret-louise-vanderbilt-1888,0.9110985915492957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08890140845070423,0,0,0,0,0,0.6453521126760564,10,0,0,0.0004507042253521127,1,2.8169014084507043e-05,1,0.003549295774647887,1,0.35061971830985916,5,
john-singer-sargent_mrs-frederick-barnard-1885,0.3602608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6397391304347826,0,0,0,0,0,0.8676811594202898,10,0,0,0.014057971014492753,2,0.00536231884057971,2,0.014492753623188406,5,0.09840579710144927,7,
